eua contrata médicos para protegerse del zika el comité olímpico estadounidense pretende disipar los temores ... https//t.co/aswelfuwds|None
rt @alexandre_drd les vrais n'oublient pas namadia et son coup de maître. kohlanta https//t.co/gxcfwfmaxq|None
rt @alfgarnetttil turns out it's racist to combat isis terrorism.we're all supposed to be politically correct and let 'em blow us up. htt…|None
@kartus2901 @adhariia @pikagirl444 @kalyconfettis @madame_kraken *le fais voler d'un coup de pied*|None
rt @nayanchandra 1. dear @bhimbassi @cpdelhi why not omar khalid arrested yet?. there is open footeage with @zeenews he was shouting https…|None
@verymemorable  you do know that you can be very well off and still be a refugee?|None
looking for projects to tackle quickly... https//t.co/ruihrmlm2k|None
rt @dellcam awesome, @ase  https//t.co/xaiygmhh7q|None
israeli killing arabs is ok. justifiable palestinian resistance and self-defense are considered terrorism. helpahmadmanasrah|None
rt @4freedominiran .@maryam_rajavi so long as the mullahs are in power in iran, terrorism under the banner of islam will continue https…|None
"sa fais tu va trainer avec laurine du coup?" ptdr alors la|None
rt @joel_suero charla y fumigación contra zika en buenos aires. lobuenocontinua  aquilinoserrata2016 trabajando con la comunidad. https…|None
rt @barackobama read president obama's thoughts on climate change, technology, and womeninstem https//t.co/vryx8cxfek https//t.co/ircn…|None
eua contrata médicos para protegerse del zika el comité olímpico estadounidense pretende disipar los temores ... https//t.co/blmjwcwunh|None
rt @barackobama read president obama's thoughts on climate change, technology, and womeninstem https//t.co/vryx8cxfek https//t.co/ircn…|None
rt @naijcom bokoharam terrorists raid another borno village, kill at least four https//t.co/e6uhnfpe5q https//t.co/60kx87wuyl|None
facebook takes on responsibility in the fight against terrorism https//t.co/hltdmrvscx|None
terror attack in columbus, oh? https//t.co/wabjwktktb probably; my feelings are in a comment, not enough characters to do it here|None
indiana officials defend refugee policy in federal court https//t.co/im2ht1fxu7|None
rt @moresciencenews defeating zika the big questions researchers are trying to answer -  https//t.co/yqwf0j2nmm https//t.co/5jw9qmf0uz|None
rt @gahannaohio confirmed machete attacker had been investigated for terrorist activity 4 years ago. gahanna nazareth|None
rt @telesurtv .@nicolasmaduro garantiza a venezolanos medicamentos para tratar el zika  https//t.co/zmbs4necnw https//t.co/jf4niubvld|None
this new app turns your phone into a portable earthquake measuring machine. https//t.co/roccxpijpz https//t.co/fv2o8xhc9t tech news …|None
rt @alinaghiamiry maryam rajavi so long as the mullahs are in power in iran, terrorism under the banner of islam will continue https//t…|None
onu_es la oms recomienda posponer los viajes de mujeres embarazadas a países con zika https//t.co/50vjzrikom … https//t.co/hipu8exwri|None
eduardo paes minimiza surto de zika 'morre mais gente de gripe todo ano' - rio - o dia https//t.co/zemq33niie via @jornalodia|None
rt @clairlemon how the breakdown of the us social contract has given rise to trumpism https//t.co/cd1ooiodi0 https//t.co/ozslrw04bj|None
rt @nachristakis art @silliman2 https//t.co/huuvc21qp7 “in some ways, i think great societies are measured by their commitment to the art…|None
.@marchofdimes chief medical officer, dr. mccabe, gives @thebump 5 tips for pregnant women in this zika update https//t.co/kdp4iqfb56|None
rt @realfriendsband i'm pretty sure the show sold out. all proceeds will be going to the water crisis in flint, michigan. thanks everybody…|None
eua contrata médicos para protegerse del zika el comité olímpico estadounidense pretende disipar los temores ... https//t.co/8v0howddzr|None
rt @unavco @unavco science snapshot geodetic data yields rapid earthquake assessment https//t.co/yx0msjzosw|None
rt @orenkessler the worst of the syrian refugee crisis is coming for europe https//t.co/46z167rjkk https//t.co/q3n5u2n7up|None
boko haram military releases 275 suspects after screening - https//t.co/pr8faflnry https//t.co/amawaeaeqc|None
"nato to assist on refugee crisis, orders warships to aegean...."(via capital gr)... https//t.co/f3f3cm8rfw|None
catastrophic failure of south american ice age dam changed pacific ocean circulation and climate https//t.co/hehqzbki3p|None
rt @kchaykowski "our valuation will take care of itself" ceo @jeffweiner tells employees after lnkd's crash https//t.co/ncccnbe2ro https…|None
eua contrata médicos para protegerse del zika el comité olímpico estadounidense pretende disipar los temores ... https//t.co/ifqeq7xn85|None
rt @alimaadelat lambo drives through a flood! nah this wasn't me— mine's a convertible... but this is totally some shit i would do 😂 https…|None
.@maryam_rajavi so long as the mullahs are in power in iran, terrorism under the banner of islam will continue https//t.co/eaiktm9q9k … …|None
rt @alimaadelat lambo drives through a flood! nah this wasn't me— mine's a convertible... but this is totally some shit i would do 😂 https…|None
there was a 5.1 magnitude earthquake 132km se of kirakira, solomon islands at 155650 12-02-2016|None
rt @luislopezpsuv sesiÓn educativa  sobre zika y tuberculosis en municipio fla. @tareckpsuv @nicolasmaduro @psuvaristobulo https//t.co/v…|None
rt @adeyanjudeji 23 young girls were kidnapped in the shuwari village attack by boko haram. bh  continue to kidnap young girls in the ne &amp;…|None
rt @garshehu president @mbuhari welcomes central african support against boko haram https//t.co/rjebhjifng|None
usgs reports a m0.8 earthquake 75km sw of alamo, nevada on 2/12/16 @ 211711 utc https//t.co/v97fv6xf6b quake|{u'full_name': u'Nevada, USA', u'url': u'https://api.twitter.com/1.1/geo/id/d374fb61a20fb74f.json', u'country': u'United States', u'place_type': u'admin', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-120.00574, 35.002086], [-120.00574, 42.002208], [-114.039649, 42.002208], [-114.039649, 35.002086]]]}, u'country_code': u'US', u'attributes': {}, u'id': u'd374fb61a20fb74f', u'name': u'Nevada'}
rt @moresciencenews defeating zika the big questions researchers are trying to answer -  https//t.co/yqwf0j2nmm https//t.co/5jw9qmf0uz|None
"tour operators say zika could be bad for olympics business" by the associated press via nyt https//t.co/niacudkfng|None
rt @cdcespanol visite la página de zika de los cdc para información, actualizaciones y más acerca del virus del zika. https//t.co/b1utcb…|None
rt @sunoticiero ¡alerta! zika haría involucionar a la especie humana 2 millones de añoshttps//t.co/s5ztpajndc|None
eua contrata médicos para protegerse del zika el comité olímpico estadounidense pretende disipar los temores ... https//t.co/g40rim9e6r|None
rt @ianbremmer the refugee dilemma (and add assad to that knife) msc2016 https//t.co/yfhuia4jnm|None
rt @wildlifetrusts what does the writer of war horse have to say about climate change? showthelove https//t.co/2o3kk4opqx https//t.co/0…|None
oil is cheap and gold's shot up in price! that ought to please many folks in india. good on ya! 👍😉🇮🇳 namaste!|None
rt @iran_policy .@maryam_rajavi terrorism under the name of islam owes its existence to iran regime https//t.co/0iwcfdfays syria https…|None
dengue, zika..... etc...........aí fica difícil !!! https//t.co/0kcli8xvsg|None
researchers present inner workings of ebola vaccine trial https//t.co/hnqppbtlfp|None
eua contrata médicos para protegerse del zika el comité olímpico estadounidense pretende disipar los temores ... https//t.co/3cr9yktd4c|None
te llegas a mover un minita asi... y te agarra hasta el zika|None
merci à la personne qui me donne un coup de poignard dans le dos. ce dont j'en ai vraiment besoin. quandj'ailapeinejeparlefrançais|None
eh @demonbayonetta tu nous fait un ptit toshop de "leveldown civil war" a partir du bordel qui arrive et d'une image du film ?|None
rt @lnventlons its earthquake bed https//t.co/llwbp9pj6o|None
ocariz da inicio a plan de limpieza de quebradas para prevenir el zika https//t.co/hniq3wvaam|None
on voit tout de suite ses influences avec les coup de poing @elise_rousies|None
@nosquedaclaro @diariolaprensa @hchfansclub @juanorlandohn todos unidos contra el zancudo transmisor del zika|None
rt @f_atacama “zika es en realidad el pesticida atracina de oxitec-syngenta-monsanto”https//t.co/qo9zpzuavz https//t.co/7m0ro0gqel|None
rt @94mcdojtm qd jlache des "ptdrrr mais" a l'oral ca rend ps aussi bien que sur twi du coup les moldus ils comprennent ps et ils replique…|None
csiro chief larry marshall points his ship into a scientific storm https//t.co/91pjxz4jfu via @smhclimatechange|None
eu iria gostar mais do flood de bangtan se eu n estivesse chorando|None
rt @lnventlons its earthquake bed https//t.co/llwbp9pj6o|None
rt @tfx7_ zika virus https//t.co/att46lmvfb|None
prou!fem algo "oo"! https//t.co/w2srnkg1ie|None
rt @la_informacion una niña suicida de boko haram, incapaz de inmolarse al reconocer a su familia https//t.co/uxxpiubhdj https//t.co/mm2…|None
habrían 3 casos de dengue en samy mazza https//t.co/xgclyg8smx samymazza samy mazza https//t.co/dii7obk4q0|None
zika virus infection – united states of america on 5 february 2016, the national ihr focal point for the unit... https//t.co/qy4yq0jpcx|None
rt @realfriendsband i'm pretty sure the show sold out. all proceeds will be going to the water crisis in flint, michigan. thanks everybody…|None
activist arrested for making facebook post criticizing gov. snyder over flint water crisis https//t.co/jy5rti4akm|None
rt @hoiybarnes sebastian satan https//t.co/ohhpmklypn|None
army hands over 275 boko haram detainees to borno state government (photos) the nigerian army has handed over... https//t.co/oa2y2laggd|None
rt @noticiasmvs por temor a zika, multas de hasta 10 mil francos por agua estancada en suiza https//t.co/skuhnair3x https//t.co/9gbgkx…|None
rt @eaglesyrian1 meanwhile kgb putin &amp; comrade lavrov insist pyd isn't terrorist &amp; should join free syrians not assad in geneva3 http…|None
rt @trpartis Çocukları savaşa teröre zorlamak insanlık suçudur ve unesco kürt terörünün çocukları seks kölesi yaptığını ispatladı https//…|None
another terrorist attack in u.s. covered up by msm &amp; wh! muslim refugee inflicts ‘carnage’ inside ohio restaurant https//t.co/ecbakehhjg|None
rt @lokistrikes ¡los trailers de 💥civil-war editados en orden cronológico!👌🏻😏 https//t.co/9misspwu02 vía youtube|None
virus del zika persistió el semen de un hombre por dos meses https//t.co/wg1c0pir8r|None
world's first-ever dengue vaccine now in ph https//t.co/4a1xdrk8kt|None
@louis92_ on dirait il prepare un coup d'état|None
zika virus infection – united states of america on 5 february 2016, the national ihr focal point for the unit... https//t.co/xyhwnqovoa|None
rt @alimaadelat lambo drives through a flood! nah this wasn't me— mine's a convertible... but this is totally some shit i would do 😂 https…|None
alertan que zika puede permanecer en el semen más de lo esperado *se ha informado de al menos dos casos por t... https//t.co/fu7wfntxnj|None
silicon valley or silly gone valley? tech bubble deflation impacting the sf real estate market https//t.co/akmb54zxhv (h/t @ajitpaifcc)|None
mosquito trasmisor del virus zika, genéticamente adaptable a la vida urbana https//t.co/8uijngcpfe https//t.co/zsicm7c849|None
rt @papin_tanguy la zone b est la 1ère à être en vacances, car se sont les élèves qui bossent le plus en france, du coup ils ont besoin de…|None
rt erika_rodh algunas recomendaciones emitidas por la oms para la prevención del zika ... https//t.co/pn2l3zjyes https//t.co/zud7mizk40|None
du coup sur ce compte  !?|None
pakistan arrests 97 suspected al-qaeda and other militants https//t.co/slajufdwsk https//t.co/lrs6puly73|None
rt @ericholthaus iowa caucus-goers focused on climate change broke for sanders by a whopping 66%-30%. 3rd most important issue.https//t.…|None
nouveau coup de coeur  the voice saison 5 / a fleur de toi https//t.co/cadmwfru8j deezer|None
rt @semanademotucan mobilização do mapa e do setor agrícola contra a dengue, zika vírus e chikunguya  https//t.co/3zjleggiil|None
being elected to the highest office in that sad, sadistic and terrorist country called the usa - no admin officials, congress persons,|None
the world health organization (who) says a suspected link between the mosquito-borne zika virus and microcephaly... https//t.co/ai1tddqvlb|None
zikavirus - webinar on what the public needs to know, feb 17, 12pm cst. hmrd https//t.co/4cmhh6pknc|{u'full_name': u'Alamogordo, NM', u'url': u'https://api.twitter.com/1.1/geo/id/19a45d735673b64d.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-106.002737, 32.844508], [-106.002737, 32.946457], [-105.904921, 32.946457], [-105.904921, 32.844508]]]}, u'country_code': u'US', u'attributes': {}, u'id': u'19a45d735673b64d', u'name': u'Alamogordo'}
zika virus infection – united states of america on 5 february 2016, the national ihr focal point for the unit... https//t.co/6b27xwaxce|None
rt @gadgetswire a new earthquake-sensing app just hit the google play store tech https//t.co/fkyj7v0ues|None
we will always remember them. https//t.co/kp1tjguitf|None
fighting zika is good..un  ,security agents killing unarmed protesters in biafra land is worst   https//t.co/8jolkxwsnq|None
zikavirus - webinar on what the public needs to know, feb 17, 12pm cst. hmrd https//t.co/kyrjpuodi3 via ^ac|None
army hands over 275 boko haram detainees to borno state government (photos) the nigerian army has handed over... https//t.co/lkhxzh8xwd|None
eduardo paes comparando zika com dengue pra diminuir o tamanho do problema. É um completo retardado|None
rt @france24 ‘wall of love’ heals paris neighbourhood scarred by terrorism https//t.co/htb5szyo1y|None
rt @weknowwhatsbest obama flew from a fundraiser in san jose to ellen degeneres in hollywood to golf in palm springs. yay! global warming …|None
rt @iran_policy saudiarabia iran regime must stop supporting terrorism in syria and yemenhttps//t.co/i46b2nzqx5 no2rouhani https/…|None
rt @habibsaaid52 .@maryam_rajavi so long as the mullahs are in power in iran, terrorism under the banner of islam will continue https//…|None
zika et microcéphalie  l'insecticide en cause ? https//t.co/zfe3jceq0j|None
rt @tedcruz we're in this fight against radical islamic terrorism together. https//t.co/kyhsksvsup|None
c'est moi prof https//t.co/bob5murb0o|None
the fbi made a very confusing game about preventing terrorism https//t.co/w8m4qnduoa via @verge|None
rt @olimba_media 10 interesting facts about earthquake most people dont know [https//t.co/pxbxbndpoh] earthquake storms https//t.co/ii…|None
an index of easy-to-read climate change themes - https//t.co/lwfq3u5c80 science  geography geology|None
help save the rainforests with a single click! dogood https//t.co/dmyv4uuyov via @caretoclick|None
señor conductor échele chancla al bus que aquí en honda están a 255 msnm... y no quiero que me dÉ zika.|None
rt @lokistrikes ☝🏻️noticias de cine🎥 rápidos y furiosos🚗🚦deadpool 2💥🔫x-men apocalypse💀🙌🏻civil-war😱💣el cazador👑❄️dory🐟💦 y mucho más! https…|None
jsais sur le coup sa va me faire plaisir après j'vais manger mes doigts 😂|None
rt @bcbluecon refugee photo-op which he previously said were disgusting is trudeau's fav first100 event  https//t.co/srz3utt8qh|None
hakikat en büyük servettir. flood'u okuyunca anlayacaksınız. https//t.co/ww1pykwz2q|None
rt @charmelodi cancer is a business. hiv is a business. stroke is a business. diabetes is a business. high blood pressure is a business.|None
rt @helenbranswell why don't we know more about zika? this--&gt; https//t.co/jxk6mjctpa|None
zika link to birth defects could be proven within weeks who https//t.co/unmcrtvgmm via @reuters|None
falleció un hombre con dengue hemorrágico en posadas https//t.co/a2qckoqqos|None
rt @jarofhani @garymayer53 @mailonline having a mindset like urs in poisonous, 2 affiliate all muslims w/terrorism is not only dangerous, …|None
rt @carl_hiaasen rep. fresen’s close ties to charter schools continue to raise questions of conflict https//t.co/ilcnlza2nythis guy's as…|None
embratur agora promove humorismo. não pode ser sério.  https//t.co/dyqxjl7eku|None
@kevhfmn @jviyx salut j'ai vu une conv sympa du coup je suis rentré|None
news who zika virus infection – united states of america on 5 february 2016, the nationa... https//t.co/7etziivpe6 disease outbreak|None
rt @jatirado una niña suicida de boko haram decide no inmolarse en el último momento al ver a miembros de su familia https//t.co/w9hijmak…|None
washingtonpost here are the stunning social costs of the flint water crisishttps//t.co/1zkublcalj https//t.co/5qfns8iesp|None
the below can be said of all 3 sides in the vietnam war. @heerjeet's inability to see more than 1 side is typical. https//t.co/ng5zghe21p|{u'full_name': u'Cologne, Germany', u'url': u'https://api.twitter.com/1.1/geo/id/8abc99434d4f5d28.json', u'country': u'Deutschland', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[6.772567, 50.830287], [6.772567, 51.084947], [7.162373, 51.084947], [7.162373, 50.830287]]]}, u'country_code': u'DE', u'attributes': {}, u'id': u'8abc99434d4f5d28', u'name': u'Cologne'}
rt @adityamenon22 strangely the only tweet with pakstandswithjnu is the one below. so who's actually helping hafizsaeed? https//t.co/rc…|None
rt @4freedominiran .@offord4hendonwe are concerned by iran regime's support 4 terrorism &amp; its humanrights abuses. iranelections2016 ht…|None
el virus del zika persistió en el semen de un hombre durante dos meses - https//t.co/vq7nswedaf https//t.co/kuvwfurl9u|None
@aleksanderzgoa @poniewczas https//t.co/ydxle0ni5g https//t.co/pxozovix7v  https//t.co/ef0cw3xg4o https//t.co/ssykwqeirq|None
@fargeremi @emiliebardot11 @miimosaa impardonnable ? tu lâché pas tes mots c'est qu'un bras hein c'est pas un coup de boule ..|None
htgawm j'aime bcp mais en même temps ça fait partie des séries ou les persos pourront jamais être heureux et du coup ça me met mal|None
news nasdaq flint police and fire chiefs resign amid drinking water crisis  https//t.co/s51tpet1ec|None
houla le gros bug qu'y a eu sur mon tel d'un coup|None
army hands over 275 boko haram detainees to borno state government (photos) the nigerian army has handed over... https//t.co/lhiynmet7k|None
no cholera dajdmy nie poddajemy się kurde weneed5sosinpoland|None
scifichat a4 the gravity tsunami &amp; of course gravity wave-surfing, gravity storms where universes collide, result of human activity?|None
marvel comics justice league of america 145! red tornado! fine/very fine 7.0! dc comics!  c $2.78 ... https//t.co/zhhvlr9rrm canada|None
"u.s. northeast prepares for most severe cold snap of year" by reuters via nyt https//t.co/xagrs7feui|None
a cell membrane can cause diseases such as cholera and cystic fibrosis. who would want that as their president? organelleelection2016|None
l'ol pousse un coup de gueule contre l'arbitrage face au psg https//t.co/ldehw4ciwx|None
rt reutersbiz desperately seeking signs of inflation https//t.co/6pmjylkzax https//t.co/ze8vxuip6n|None
rt @portalimprensa importante mosquitos da dengue invadem prédio do "estadão"; funcionários aguardam medidas https//t.co/lzmbdir9zd im…|None
mon coup de cœur!!!!! rendez-nous visite sur https//t.co/vp1tu9arnj   et choisissez vos modèles préférés!!! https//t.co/ntdicvtnab|None
there's a talk on the refugee crisis at the school i'm currently volunteering at and @douglasbooth tweets have encouraged me to attend|None
https//t.co/irpjsgh7wr|None
rt @juliettedecaluw trop d'amour d'un coup !! je reviens vendredi 💕 https//t.co/9lnoh8nwoi|None
rt @agusmartelletti -abuela ahora se va la abuela a brasil y vuelve con el zika-bau ay abuela callate|None
reuters us flint police and fire chiefs resign amid drinking water crisis https//t.co/sepl78ni4o|None
rt @mojahedineng iran news iranian regime relies on dual-passport holders for its terrorism and weapons… https//t.co/zbtbrpvwkj https/…|None
this app turns your android phone into an earthquake sensor https//t.co/4nlzwiorea|None
rt @theryanadams if only they could've thrown some antipsychotics into that volcano on the cover of dianetics|None
rt @bleulivide "si lourd, si précieux que parfois j'en ai le souffle coupé." https//t.co/h3kzjlfnhk|None
rt @ultrasargent here we go, guys! my theatrical trailer for captain america civil war! marvel civilwar teamcap... https//t.co/9rfzst…|None
rt @csocialmetepec presidenta del @dif_metepec entregó 350 cobijas y 55 vacunas contra la influenza a sectores vulnerables de metepec. ht…|None
@unclejer1960 what are you talking about? non event. but israel has treated isis/nusra and sent them back to fight. https//t.co/cubncfhljk|None
rt @inakihdez esta dedicada a @brodrigalvarez rt @qz why google search suggests “muslims support terrorism” https//t.co/xj7dqc8j7a|None
a new caucus for climate change in fl??? climatechange cleanenergy  https//t.co/ivprjdb8ir|{u'full_name': u'Rockford, IL', u'url': u'https://api.twitter.com/1.1/geo/id/d4e703056914a3eb.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-89.173876, 42.171924], [-89.173876, 42.342367], [-88.861257, 42.342367], [-88.861257, 42.171924]]]}, u'country_code': u'US', u'attributes': {}, u'id': u'd4e703056914a3eb', u'name': u'Rockford'}
ante escasez de medicamentos, ministerio de salud recomienda remedios indígenas para combatir el zika https//t.co/2ci8wh7e2f vía @ntn24|None
flint police and fire chiefs resign amid drinking water crisis feb 12 (reuters) - the fire and police chiefs ... https//t.co/vvvcjza4am|None
bon allez bonne nuit du coup mdrrr|None
rt @ezraklein a startling number of high school teachers are misleading students on climate change https//t.co/0twdlrv7fq|None
entro no site do g1 e só tem morte, morte, zika, morte, dengue, morte, tiro, zika, morte, dengue, alagamento.|None
rt @badgaljuku elle m'a appelé en facetime j'ai manqué du coup elle a rappelé en normal. elle vous aimes tous, elle m'a dit de vous passer…|None
flint police and fire chiefs resign amid drinking water crisis feb 12 (reuters) - the fire and police chiefs ... https//t.co/j28zg7aldy|None
rt @putaindemanque sauf qu'un beau matin tu te réveilleras sans moi, puis tu te diras que t'as merdé sur ce coup là.|None
rt @30th_may1967 intimidation by the zoo(nigeria) president modern day hitler terrorist buhari cant stop the coming of biafra https//t.co…|None
rt @washingtonpost here are the stunning social costs of the flint water crisishttps//t.co/6x5r9dtgju https//t.co/moqpnplnhq|None
i know those signs. guy on left weguy in middle areguy on right morons https//t.co/o2oncmsex9|None
flint police and fire chiefs resign amid drinking water crisis  money|None
adoro cuando pasan estas cosas ❤️ https//t.co/ocj0l6cdao|None
el zancudo transmisor del zika avanza no dejes para mañana lo que puedes hacer hoy elimina los criaderos. noalzika https//t.co/nhd5fdub8o|None
rt @libertyusa1776 ohio terrorist... muslim attacks israeli restaurant owner.. https//t.co/s5e3yy5jyc islamkills rebootliberty https//…|None
rt @cjwerleman "israel is a gangster terrorist state whose days are numbered," says @georgegalloway to israeli general. https//t.co/mc3mm…|None
rt @a3noticias hallan restos de zika en el semen de un hombre 62 días después de que le diagnosticaran la enfermedad https//t.co/4cysvujk…|None
rt @countermoonbat so the islamic terrorist who attacked an ohio restaurant with a machete may have been on a watch list.but we're gonna…|None
unveiling new state of the art for coastal flood risk https//t.co/ku6tov3bdc|None
flint police and fire chiefs resign amid drinking water crisis feb 12 (reuters) - the fire and police chiefs ... https//t.co/us5drx76k4|None
this what happens when a tornado meets a volcano.|None
flint police and fire chiefs resign amid drinking water crisis feb 12 (reuters) - the fire and police chiefs ... https//t.co/6rnkcnau59|None
rt @zuadorcitou "zika vírus pode ser contraido por saliva"  então só se alguém cuspir na gente pq beijar nois n beija mesmo|None
flint police and fire chiefs resign amid drinking water crisis feb 12 (reuters) - the fire and police chiefs ... https//t.co/xtlhexuplq|None
rt @ryangrim jesus this video of a worker filming her and her thousand+ coworkers' layoffs is brutal. plant is moving to mexicohttps//…|None
yamnews  oms anunţă când va testa primele vaccine împotriva virusului zika https//t.co/1ajdfcx60v|None
tava meditando na minha sala na empresa e será que esses mosquitos da dengue são dos extras terrestres? pai meu.... deve ter fumado maconha|None
flint police and fire chiefs resign amid drinking water crisis feb 12 (reuters) - the fire and police chiefs ... https//t.co/xpdeqt2kro|None
rt @semzy ]see photos of the cameroonian soldier killed by boko haram terrorists (photo) - https//t.co/mnpumsffmv|None
what they haven't told you about climate change https//t.co/fgbhq6ebbh|None
rt @alfgarnetttil my heart really goes out to our flood victims.we're too bloody generous. and the rest of the world hates us anyway. htt…|None
una nena suicida de boko haram acuerda no inmolarse en el último momento al observar a miembros de su familia https//t.co/ntehubpflf|None
director product mgmt - online fraud prevention - first data (jerseycity, new jersey) https//t.co/whbp2zg76s productmgmt job jobs|{u'full_name': u'Jersey City, NJ', u'url': u'https://api.twitter.com/1.1/geo/id/b046074b1030a44d.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-74.107995, 40.666879], [-74.107995, 40.769124], [-74.025331, 40.769124], [-74.025331, 40.666879]]]}, u'country_code': u'US', u'attributes': {}, u'id': u'b046074b1030a44d', u'name': u'Jersey City'}
rt @lapeink souvent j'veux pas faire des trucs pour pas perdre mon temps mais du coup j'le perd à rien faire (ou regarder des tops sur yt)|None
rt @ronaldklain fear, risk, and precaution -- lessons from ebola, as we start to face zika https//t.co/we9i8kz58g|None
rt @graceslick77 .@cnn exactly why we need experience in the wh like @hillaryclinton in today's climate with terrorism .. twisted reli…|None
how a french-syrian rapper is helping support syria’s refugee children https//t.co/kn61hx39go|None
rt @zuadorcitou "zika vírus pode ser contraido por saliva"  então só se alguém cuspir na gente pq beijar nois n beija mesmo|None
virus del zika persistió el semen de un hombre por dos meses https//t.co/l16vhskwgt followbackseguro|None
two us women miscarry after zika infection, cdc says https//t.co/8pma4jokxx|None
por epidemia del dengue, disminuye cantidad de donaciones de ... - https//t.co/pg5ycrnvdl|None
rt @assis_gomes rt1 no rio, isner minimiza preocupação com zika e diz que não é motivo para desistir de olimpíada           ... https//…|None
rt @helenbranswell .@who issues zika case definitions for suspected, probable &amp; confirmed cases. https//t.co/6709j8xjfq|None
não acho certo os militares ter q fazer isso aí de combater a dengue,zica e a outra lá...|None
https//t.co/ass9sxygu3|None
@2coquins je kiffff....du coup je vais jouer avec ma bite.....hummm|None
rt @sulbaranmrt sepa cómo protegerse del zika con este repelente casero y fácil de preparar (+receta) https//t.co/qzzgctnrph https//t.co…|None
here’s how states can defy the epa’s global warming plan https//t.co/vkbn6axrir via @dailycaller|None
rt @lewsiberttampa @flgovscott @healthyfla ain't that swell. let people die of aids and ignore other fundamental public health issues but …|None
atento24hs confirmaron el primer muerto de 2016 en el país por dengue https//t.co/fdvofck2q4|None
@cassandregirard , déjà mon coup de coeur de ce kohlanta2016 ! bien joué pour ta trouvaille sur ileauxcolliers|None
nj army hands over 275 boko haram detainees to borno state government (photos) https//t.co/wlzhfyjjgz follow @iamjayplatt|None
rt @assis_gomes rt1 oeste paulista participa de mobilização de combate à dengue presidente prudente contará com a participaç... https//…|None
el virus zika permanece en el semen hasta dos meses. https//t.co/cvqjvrlt1g|None
rt @destroy_yrself 17. mykki blanco hiv+ rapper &amp; activist who calls himself "a gay black cross-dresser from a single-parent home." https…|None
rt @climateretweet rt the answer to climate change is blowing in the wind. wind power capacity has increased almost eightfold in just… htt…|None
4.9 unemployment rate? this is what obama won't tell you about the u.s. economy.  https//t.co/rkeui8fqos unemployment|None
rt @itele le virus zika a été découvert dans le sperme d'un homme 62 jours après son infection en 2014 (étude de chercheurs britanniques)|None
this funding needs to stop! any country causing civil unrest &amp; inequality to women must end! usa must get out of u.n https//t.co/l4fsrt8uqd|None
rt @megmatthews yes. &amp; check out how orgs like zoos, aquariums engage public in climate change, etc. lots to learn across fields. https//…|None
rt @hitdaboogiez you a terrorist if you enjoy pulpy orange juice|None
rt @ryangrim jesus this video of a worker filming her and her thousand+ coworkers' layoffs is brutal. plant is moving to mexicohttps//…|None
rt @clement2gz mais mariez vous au pire 😂 https//t.co/vvsd8lz0ol|None
rt @t3n der nächste coup im fitness-segment asics übernimmt das startup runkeeper [startup-news] (von @lojanna) https//t.co/vehkugfi8e|None
fbfitunes festival 2013@30secondstomars hurricane https//t.co/rloe06yrpa|None
suma esfuerzos sso contra zika, dengue y chikungunya en tuxtepec https//t.co/c4lqu2pjyi https//t.co/7h3qjbllgi|None
rt @ryangrim jesus this video of a worker filming her and her thousand+ coworkers' layoffs is brutal. plant is moving to mexicohttps//…|None
rt @cezarygmyz bydlaki z boko-haram w nigerii wysadzili w powietrze 60 ludzi. ale kogo obchodzi śmierć jakiś murzynów i w dodatku chrześci…|None
cpec https//t.co/bheylpblg9|None
rt @lic_moztachon el domingo durante la misa del papa van a privatizar pemex el imss los penales cfe y el virus del zika  mentalidadconsp…|None
@huot_emma a mon avis tu vas devoir la changer tout le temps du coup|None
rt @anonopsse teen girl sent by boko haram rips off suicide vest, refuses to bomb refugee camp https//t.co/jqr2s3tfb8|None
nacional madres venezolanas con zika preocupadas por sus bebés https//t.co/vkv58lpy4k|None
rt @ajplus sex in the time of zika.https//t.co/dhvut9olss|None
who's the terrorists?atheism atheist atheists war racism racists racist terrorism  https//t.co/ui0blrbnsj|None
rt @digitas “digitaslbi detroit is doing everything we can to help in the effort. every little bit counts,” - @robertguay  https//t.co/2l…|None
rt @ameliebaron atrophies crâniennes et virus zika suspicion autour d'un produit chimique de monsanto https//t.co/2edumwqnah|None
rt @oshio_at いるとかいないとかじゃなくてそういうものは体験するものなのだし人類の歴史からも心理学的にも意味のあることでしょうね→「死者」とともに歩む街　なぜ、被災地に「幽霊」がでるのか？ https//t.co/t7ma9qtewm|None
rt @lokistrikes ☝🏻️noticias de cine🎥 rápidos y furiosos🚗🚦deadpool 2💥🔫x-men apocalypse💀🙌🏻civil-war😱💣el cazador👑❄️dory🐟💦 y mucho más! https…|None
@atlante83 yo ando cada vez más interesada en los microbios, desde que volví (sana) de zona endémica  de dengue 😁|None
y el pasto de la plaza jamaica nos llega a las rodillas, @horaciorlarreta. https//t.co/mzmyggnscc|None
